Brand,UsedOrNew,Transmission,DriveType,FuelType,BodyType,Doors,Seats,Engine_cylinder_number,Engine_total_volume,ExteriorColour,Year,Kilometres,Price,fuel_comsumption_liter,fuel_comsumption_km
Ford,USED,Automatic,Other,Diesel,Ute  Tray, 4 , 5 ,4 , 2 ,White ,2014,300903.0,18990.0,7.040000000000001,100.0
Great,USED,Automatic,4WD,Diesel,SUV, 4 , 5 ,4 , 2 ,Silver ,2013,201113.0,11995.0,9.2,100.0
Volkswagen,USED,Automatic,Front,Diesel,Commercial, 5 , 2 ,4 , 1.9 ,Silver ,2008,249709.0,13988.0,6.7,100.0
Jeep,USED,Automatic,4WD,Premium,SUV, 4 , 5 ,8 , 6.4 ,White ,2020,32563.0,102990.0,14.0,100.0
Volkswagen,USED,Automatic,Front,Diesel,Wagon, 4 , 5 ,4 , 2 ,White ,2013,138621.0,16500.0,5.4,100.0
Mitsubishi,USED,Automatic,Front,Unleaded,SUV, 4 , 5 ,4 , 2 ,White ,2019,88989.0,28990.0,7.6,100.0
Land,USED,Automatic,AWD,Premium,SUV, 4 , 5 ,8 , 5 ,White ,2015,92721.0,74900.0,13.8,100.0
Porsche,USED,Automatic,AWD,Premium,SUV, 4 , 5 ,6 , 3.6 ,White ,2014,92611.0,69990.0,8.9,100.0
Mercedes-Benz,USED,Automatic,AWD,Premium,Hatchback, 5 , 5 ,4 , 2 ,White ,2013,116359.0,34888.0,6.9,100.0
Hyundai,USED,Automatic,Front,Unleaded,Sedan, 4 , 5 ,4 , 1.8 ,Blue ,2014,132201.0,11999.0,7.1,100.0
Mazda,USED,Automatic,AWD,Unleaded,SUV, 4 , 7 ,4 , 2.5 ,Red ,2017,93228.0,38990.0,8.8,100.0
Volkswagen,USED,Automatic,Front,Premium,Sedan, 4 , 5 ,4 , 2 ,Grey ,2012,127800.0,10995.0,7.9,100.0
Mitsubishi,USED,Manual,Rear,Unleaded,Ute  Tray, 2 , 3 ,4 , 2.4 ,White ,2012,113885.0,16888.0,10.9,100.0
Jeep,USED,Automatic,Front,Unleaded,SUV, 4 , 5 ,4 , 2.4 ,Red ,2022,12880.0,39990.0,7.9,100.0
Toyota,USED,Manual,4WD,Unleaded,SUV, 4 , 6 ,6 , 4.5 ,Black ,1999,473640.0,13988.0,0.0,100.0
MG,NEW,Automatic,Front,Other,SUV, 5 , 5 ,4 , 1.5 ,Silver ,2023,13.8,27690.0,6.9,100.0
Mitsubishi,USED,Automatic,AWD,Unleaded,SUV, 4 , 7 ,4 , 2.4 ,Silver ,2019,69908.0,31950.0,7.2,100.0
Nissan,USED,Automatic,Other,Diesel,Ute  Tray, 4 , 5 ,4 , 2 ,White ,2017,129671.0,37990.0,7.68,100.0
Nissan,USED,Automatic,4WD,Diesel,Ute  Tray, 4 , 5 ,4 , 2.5 ,Black ,2007,265147.0,12988.0,10.5,100.0
Suzuki,DEMO,Automatic,Front,Unleaded,Hatchback, 4 , 5 ,4 , 2 ,Grey ,2022,20.0,26990.0,6.58,100.0
BMW,USED,Automatic,4WD,Premium,SUV, 4 , 5 ,4 , 2 ,Grey ,2017,70069.0,47990.0,7.6,100.0
Toyota,USED,Automatic,Front,Unleaded,Hatchback, 5 , 5 ,4 , 1.8 ,Blue ,2013,122097.0,16999.0,6.6,100.0
Hyundai,USED,Manual,Front,Premium,Sedan, 4 , 5 ,4 , 2 ,Blue ,2022,5900.0,44980.0,8.2,100.0
Hyundai,USED,Automatic,AWD,Unleaded,SUV, 4 , 5 ,4 , 1.6 ,Grey ,2017,156025.0,20990.0,6.7,100.0
Toyota,USED,Automatic,4WD,Diesel,Ute  Tray, 4 , 5 ,4 , 2.8 ,White ,2019,40440.0,66990.0,8.5,100.0
Jeep,USED,Manual,4WD,Unleaded,SUV, 2 , 4 ,6 , 3.6 ,White ,2015,77325.0,35990.0,11.4,100.0
Toyota,USED,Manual,Front,Unleaded,Sedan, 4 , 5 ,4 , 1.8 ,Red ,2006,103279.0,6999.0,7.4,100.0
Toyota,USED,Automatic,Front,Unleaded,Wagon, 4 , 5 ,4 , 2 ,Grey ,2016,133167.0,37970.0,7.68,100.0
Mazda,USED,Automatic,Front,Unleaded,SUV, 4 , 5 ,4 , 2 ,Silver ,2015,94051.0,20390.0,6.1,100.0
Kia,USED,Automatic,Front,Unleaded,Sedan, 4 , 5 ,4 , 2 ,White ,2022,11721.0,31990.0,7.4,100.0
Jeep,USED,Automatic,Other,Unleaded,SUV, 4 , 5 ,4 , 2 ,White ,2020,54000.0,44990.0,7.42,100.0
MG,NEW,Automatic,Front,Other,SUV, 5 , 5 ,3 , 1.3 ,Silver ,2023,12.6,34690.0,7.3,100.0
Hyundai,USED,Automatic,AWD,Diesel,SUV, 4 , 7 ,4 , 2.2 ,White ,2022,6715.0,65880.0,6.1,100.0
Mitsubishi,USED,Automatic,Front,Unleaded,Hatchback, 5 , 5 ,4 , 2 ,Grey ,2011,98543.0,9999.0,8.3,100.0
GWM,DEMO,Automatic,Front,Unleaded,SUV, 4 , 5 ,4 , 2 ,White ,2022,391.0,38798.0,7.5,100.0
Hyundai,NEW,Automatic,AWD,Diesel,SUV, 4 , 7 ,4 , 2.2 ,White ,2023,11.0,58231.0,6.1,100.0
Toyota,USED,Automatic,Other,Other,Commercial, 4 , 5 ,4 , 2 ,White ,2015,108488.0,32950.0,7.68,100.0
Holden,USED,Automatic,Rear,Unleaded,Wagon, 4 , 5 ,6 , 3 ,Red ,2011,361347.0,7999.0,8.9,100.0
Volvo,USED,Automatic,AWD,Premium,SUV, 4 , 5 ,4 , 2 ,Black ,2019,64721.0,47980.0,7.8,100.0
Mercedes-Benz,USED,Automatic,Front,Premium,SUV, 4 , 5 ,4 , 1.6 ,White ,2016,94145.0,29888.0,5.7,100.0
Skoda,USED,Automatic,4WD,Premium,SUV, 4 , 7 ,4 , 2 ,Black ,2017,120941.0,27990.0,7.6,100.0
Mitsubishi,USED,Manual,4WD,Diesel,Ute  Tray, 4 , 5 ,4 , 2.4 ,Grey ,2019,71732.0,40980.0,7.9,100.0
Mitsubishi,USED,Automatic,AWD,Unleaded,SUV, 4 , 7 ,4 , 2.4 ,White ,2019,71000.0,31450.0,7.2,100.0
Hyundai,USED,Automatic,Front,Unleaded,Hatchback, 4 , 5 ,4 , 2 ,Black ,2020,24561.0,26990.0,7.4,100.0
Mitsubishi,USED,Automatic,Front,Unleaded,SUV, 4 , 7 ,4 , 2.5 ,Silver ,2022,13516.0,49950.0,7.7,100.0
GWM,DEMO,Automatic,Front,Other,SUV, 4 , 5 ,4 , 1.5 ,Grey ,2023,500.0,37485.0,5.0,100.0
Hyundai,USED,Automatic,AWD,Diesel,SUV, 4 , 7 ,4 , 2.2 ,Silver ,2014,52464.0,29490.0,7.3,100.0
Kia,USED,Automatic,Front,Unleaded,Hatchback, 5 , 5 ,4 , 2 ,White ,2019,79233.0,21000.0,7.4,100.0
Toyota,USED,Automatic,Other,Other,Wagon, 4 , 5 ,4 , 2 ,White ,2015,163065.0,46490.0,7.68,100.0
Nissan,USED,Automatic,Front,Unleaded,Sedan, 4 , 5 ,4 , 1.8 ,Other ,2004,215000.0,5900.0,7.9,100.0
Nissan,USED,Manual,Front,Unleaded,Hatchback, 5 , 5 ,4 , 1.8 ,White ,2008,128791.0,7990.0,7.6,100.0
Mitsubishi,USED,Automatic,Front,Unleaded,SUV, 4 , 5 ,4 , 2 ,White ,2017,138589.0,19990.0,7.4,100.0
GWM,NEW,Automatic,Front,Premium,SUV, 4 , 5 ,4 , 1.5 ,Black ,2023,9.0,28985.0,8.1,100.0
Jeep,USED,Manual,4WD,Unleaded,SUV, 2 , 4 ,6 , 3.8 ,Black ,2007,209278.0,17999.0,11.5,100.0
Mitsubishi,USED,Automatic,Front,Unleaded,SUV, 4 , 5 ,4 , 2 ,White ,2020,54500.0,26990.0,7.6,100.0
Holden,USED,Automatic,Front,Unleaded,SUV, 4 , 7 ,4 , 2.4 ,Silver ,2014,116286.0,12500.0,9.0,100.0
Toyota,USED,Automatic,Other,Unleaded,Wagon, 4 , 5 ,4 , 2 ,White ,2012,118051.0,17995.0,7.68,100.0
Land,USED,Automatic,AWD,Diesel,SUV, 4 , 5 ,4 , 2.2 ,Brown ,2016,118101.0,28888.0,6.0,100.0
GWM,DEMO,Automatic,Front,Premium,SUV, 4 , 5 ,4 , 1.5 ,White ,2023,14.0,28490.0,8.1,100.0
Nissan,USED,Manual,AWD,Unleaded,SUV, 4 , 5 ,4 , 2 ,White ,2011,202257.0,9499.0,8.3,100.0
Suzuki,USED,Automatic,Front,Unleaded,Hatchback, 4 , 5 ,4 , 2 ,Black ,2006,257314.0,6999.0,7.68,100.0
Toyota,USED,Automatic,AWD,Unleaded,SUV, 4 , 7 ,6 , 3.5 ,White ,2017,70925.0,46380.0,9.5,100.0
Mini,USED,Automatic,Front,Premium,SUV, 5 , 5 ,4 , 2 ,Silver ,2021,23219.0,61990.0,6.7,100.0
Volkswagen,USED,Automatic,AWD,Premium,SUV, 4 , 7 ,4 , 2 ,Grey ,2019,22140.0,50470.0,8.3,100.0
Mazda,USED,Automatic,AWD,Unleaded,SUV, 4 , 5 ,4 , 2.5 ,White ,2022,12139.0,44990.0,7.5,100.0
Toyota,USED,Automatic,Front,Unleaded,Ute  Tray, 2 , 2 ,4 , 2.7 ,White ,2021,54016.0,37990.0,10.9,100.0
Honda,USED,Automatic,Front,Unleaded,Sedan, 4 , 5 ,4 , 1.5 ,Blue ,2016,72988.0,25687.0,6.0,100.0
Renault,NEW,Automatic,Front,Unleaded,SUV, 4 , 5 ,4 , 2.5 ,White ,2023,22.0,50820.0,8.1,100.0
Kia,USED,Automatic,Front,Unleaded,Wagon, 4 , 8 ,6 , 3.3 ,Grey ,2020,45098.0,38990.0,10.8,100.0
Nissan,USED,Automatic,Other,Other,Hatchback, 4 , 5 ,4 , 2 ,Black ,2018,33766.0,34950.0,5.6,100.0
Hyundai,USED,Automatic,Front,Unleaded,Hatchback, 4 , 5 ,4 , 2 ,Blue ,2020,60101.0,25980.0,7.4,100.0
Toyota,USED,Automatic,4WD,Diesel,SUV, 4 , 8 ,4 , 3 ,Silver ,2006,332659.0,14999.0,12.6,100.0
BMW,USED,Automatic,Rear,Premium,Sedan, 4 , 5 ,4 , 2 ,Blue ,2021,26871.0,61998.0,6.4,100.0
Kia,USED,Automatic,Front,Unleaded,Hatchback, 4 , 5 ,4 , 2 ,Silver ,2014,72798.0,17988.0,8.4,100.0
Mitsubishi,USED,Automatic,Front,Unleaded,SUV, 4 , 5 ,4 , 2 ,Grey ,2018,83521.0,24890.0,7.6,100.0
Mazda,USED,Automatic,AWD,Unleaded,SUV, 4 , 7 ,4 , 2.5 ,Brown ,2018,69485.0,47990.0,8.8,100.0
Mazda,USED,Automatic,Front,Unleaded,SUV, 4 , 5 ,4 , 2 ,Blue ,2018,44043.0,33888.0,6.9,100.0
Nissan,USED,Automatic,Front,Unleaded,SUV, 4 , 5 ,4 , 2 ,White ,2019,63562.0,26490.0,6.9,100.0
Nissan,USED,Automatic,4WD,Diesel,Ute  Tray, 4 , 5 ,4 , 2.3 ,White ,2017,175835.0,29990.0,7.0,100.0
Nissan,USED,Automatic,Front,Premium,SUV, 4 , 7 ,6 , 3.5 ,White ,2015,91255.0,24479.0,9.9,100.0
Toyota,USED,Automatic,Front,Unleaded,Sedan, 4 , 5 ,6 , 3 ,White ,2001,185630.0,5999.0,11.5,100.0
Nissan,USED,Manual,4WD,Diesel,SUV, 4 , 7 ,4 , 3 ,Gold ,2003,392353.0,12999.0,0.0,100.0
Mercedes-Benz,USED,Automatic,Rear,Premium,Sedan, 4 , 5 ,4 , 1.8 ,White ,2013,105221.0,17888.0,6.8,100.0
Mazda,USED,Automatic,AWD,Unleaded,SUV, 4 , 5 ,4 , 2.5 ,Red ,2020,13349.0,37950.0,7.5,100.0
Ford,USED,Automatic,AWD,Diesel,SUV, 4 , 5 ,4 , 2 ,Green ,2013,69032.0,21900.0,6.3,100.0
MG,USED,Automatic,Front,Electric,SUV, 4 , 5 ,4 , 2 ,Black ,2021,62062.0,34960.0,0.0,100.0
Toyota,USED,Automatic,Front,Hybrid,Hatchback, 5 , 5 ,4 , 1.5 ,Silver ,2005,200030.0,12999.0,4.4,100.0
Suzuki,NEW,Automatic,AWD,Premium,SUV, 4 , 5 ,4 , 1.4 ,White ,2022,11.2,45485.0,6.2,100.0
GWM,USED,Automatic,4WD,Diesel,Ute  Tray, 4 , 5 ,4 , 2 ,White ,2021,41114.0,35990.0,9.4,100.0
GWM,NEW,Automatic,Front,Unleaded,SUV, 4 , 5 ,4 , 2 ,Grey ,2022,20.0,41485.0,7.5,100.0
BMW,USED,Automatic,AWD,Premium,SUV, 5 , 5 ,4 , 2 ,Silver ,2014,105012.0,32999.0,7.3,100.0
Mazda,USED,Automatic,Front,Unleaded,Sedan, 4 , 5 ,4 , 2 ,White ,2012,181070.0,12990.0,8.2,100.0
Honda,USED,Automatic,Other,Unleaded,Hatchback, 4 , 5 ,4 , 2 ,Silver ,2015,81017.0,19995.0,7.24,100.0
Holden,USED,Automatic,Rear,Unleaded,Sedan, 4 , 5 ,6 , 3.6 ,Other ,2014,208033.0,20999.0,9.5,100.0
Hyundai,USED,Automatic,Front,Unleaded,Hatchback, 3 , 5 ,4 , 1.4 ,White ,2014,178545.0,10505.0,5.9,100.0
Holden,USED,Automatic,Front,Unleaded,Hatchback, 5 , 5 ,4 , 1.4 ,Black ,2011,148711.0,11990.0,6.9,100.0
Hyundai,USED,Automatic,Front,Unleaded,Wagon, 4 , 5 ,4 , 1.6 ,Silver ,2014,104439.0,16990.0,6.9,100.0
GWM,NEW,Automatic,Front,Hybrid,SUV, 4 , 5 ,4 , 1.5 ,Blue ,2022,20.0,41485.0,5.0,100.0
GWM,DEMO,Automatic,Front,Premium,SUV, 4 , 5 ,4 , 2 ,White ,2023,644.0,38920.0,9.8,100.0
Mazda,USED,Automatic,Front,Unleaded,Sedan, 4 , 5 ,4 , 2 ,White ,2015,90364.0,19990.0,5.7,100.0
Mercedes-Benz,USED,Automatic,Rear,Unleaded,SUV, 4 , 5 ,4 , 2 ,Red ,2014,63882.0,31297.0,7.239999999999999,100.0
MG,NEW,Automatic,Front,Premium,Hatchback, 4 , 5 ,4 , 2 ,Blue ,2023,14.2,21490.0,6.0,100.0
Volkswagen,USED,Automatic,4WD,Diesel,Ute  Tray, 4 , 5 ,6 , 3 ,Black ,2021,28925.0,71995.0,9.5,100.0
GWM,NEW,Automatic,Other,Diesel,Ute  Tray, 4 , 5 ,4 , 2 ,White ,2022,23.0,52990.0,7.220000000000001,100.0
Holden,USED,Automatic,4WD,Diesel,Ute  Tray, 4 , 5 ,4 , 2.8 ,White ,2013,159220.0,27990.0,9.1,100.0
Subaru,USED,Automatic,AWD,Unleaded,SUV, 4 , 7 ,6 , 3.6 ,Other ,2013,88000.0,16600.0,11.6,100.0
Mitsubishi,USED,Automatic,AWD,Other,Wagon, 4 , 5 ,4 , 2.4 ,Black ,2009,162000.0,18000.0,7.68,100.0
Kia,USED,Automatic,AWD,Diesel,SUV, 4 , 7 ,4 , 2.2 ,White ,2015,82177.0,32135.0,7.8,100.0
Land,USED,Automatic,AWD,Premium,SUV, 4 , 5 ,4 , 2 ,White ,2021,18027.0,79800.0,8.1,100.0
Holden,USED,Automatic,Rear,Unleaded,Wagon, 4 , 5 ,6 , 3.6 ,White ,2016,118199.0,29990.0,9.8,100.0
Toyota,USED,Automatic,Front,Unleaded,Hatchback, 3 , 5 ,4 , 1.3 ,Silver ,2002,125211.0,6990.0,6.7,100.0
Holden,USED,Automatic,Front,Unleaded,Sedan, 4 , 5 ,4 , 1.6 ,Blue ,2016,124889.0,14980.0,7.9,100.0
Toyota,USED,Automatic,Front,Unleaded,Sedan, 4 , 5 ,4 , 2.5 ,White ,2013,167190.0,16990.0,7.8,100.0
Hyundai,USED,Automatic,Front,Unleaded,Hatchback, 4 , 5 ,4 , 2 ,Blue ,2020,53544.0,25900.0,7.4,100.0
Mazda,USED,Automatic,Other,Diesel,Ute  Tray, 4 , 5 ,4 , 2 ,Black ,2022,13.0,56995.0,7.640000000000001,100.0
Toyota,USED,Automatic,Front,Unleaded,Sedan, 4 , 5 ,6 , 3.5 ,Silver ,2011,162969.0,11999.0,9.9,100.0
Hyundai,USED,Automatic,Front,Diesel,Hatchback, 5 , 5 ,4 , 1.6 ,Blue ,2012,199499.0,13990.0,5.6,100.0
Kia,USED,Manual,4WD,Diesel,SUV, 4 , 5 ,4 , 2.5 ,Grey ,2009,253390.0,7999.0,8.5,100.0
MG,USED,Automatic,Front,Unleaded,SUV, 4 , 5 ,4 , 1.5 ,White ,2021,14060.0,34990.0,7.3,100.0
Land,USED,Automatic,AWD,Diesel,SUV, 4 , 5 ,6 , 3 ,Black ,2015,145000.0,59950.0,7.5,100.0
Hyundai,USED,Automatic,Front,Unleaded,Hatchback, 5 , 5 ,4 , 1.8 ,White ,2014,83257.0,19970.0,7.1,100.0
Kia,USED,Automatic,AWD,Diesel,SUV, 4 , 7 ,4 , 2.2 ,Other ,2013,204052.0,19999.0,7.3,100.0
Holden,USED,Automatic,Rear,Diesel,Ute  Tray, 4 , 5 ,4 , 2.8 ,White ,2018,95842.0,27990.0,8.9,100.0
Ssangyong,NEW,Automatic,Front,Unleaded,SUV, 5 , 5 ,4 , 1.5 ,Grey ,2023,10.0,33500.0,7.7,100.0
Ssangyong,NEW,Automatic,4WD,Diesel,Ute  Tray, 4 , 5 ,4 , 2.2 ,Blue ,2023,22.0,43685.0,8.6,100.0
Toyota,USED,Manual,Front,Unleaded,Hatchback, 5 , 5 ,4 , 1.8 ,Silver ,2004,249000.0,5590.0,8.0,100.0
Fiat,USED,Automatic,Front,Unleaded,SUV, 4 , 5 ,4 , 2.4 ,White ,2013,169433.0,15990.0,9.8,100.0
Nissan,USED,Automatic,Other,Other,Wagon, 4 , 5 ,4 , 2 ,White ,2010,95000.0,19000.0,7.68,100.0
Kia,USED,Automatic,Front,Unleaded,Hatchback, 5 , 5 ,4 , 2 ,White ,2020,63851.0,25490.0,7.4,100.0
Audi,USED,Automatic,Other,Premium,Convertible, 4 , 5 ,4 , 2 ,White ,2018,26356.0,65987.0,7.239999999999999,100.0
Toyota,USED,Automatic,Other,Other,Wagon, 4 , 5 ,4 , 2 ,White ,2013,123000.0,19999.0,7.68,100.0
GWM,NEW,Automatic,Front,Hybrid,SUV, 4 , 5 ,4 , 1.5 ,White ,2022,22.0,40990.0,5.0,100.0
BMW,USED,Automatic,Rear,Premium,Coupe, 2 , 4 ,4 , 2 ,Red ,2014,142996.0,26990.0,6.3,100.0
Ssangyong,NEW,Automatic,4WD,Diesel,Ute  Tray, 4 , 5 ,4 , 2.2 ,White ,2023,22.0,43685.0,8.6,100.0
Kia,USED,Automatic,Front,Unleaded,Sedan, 4 , 5 ,4 , 2 ,White ,2022,19260.0,31990.0,7.4,100.0
Mitsubishi,USED,Automatic,4WD,Diesel,Ute  Tray, 4 , 5 ,4 , 2.4 ,Silver ,2022,6636.0,51990.0,8.6,100.0
Mercedes-Benz,USED,Automatic,Rear,Unleaded,Sedan, 4 , 5 ,4 , 2 ,Silver ,2002,275123.0,9990.0,9.5,100.0
Suzuki,USED,Automatic,Front,Premium,Hatchback, 5 , 4 ,3 , 1 ,Red ,2011,114826.0,11990.0,5.5,100.0
Kia,USED,Automatic,Front,Unleaded,Hatchback, 3 , 5 ,4 , 1.6 ,White ,2013,79150.0,15499.0,6.1,100.0
Subaru,USED,Manual,AWD,Unleaded,SUV, 4 , 5 ,4 , 2 ,Silver ,2012,234325.0,7999.0,7.3,100.0
Mazda,USED,Automatic,Front,Unleaded,SUV, 4 , 5 ,4 , 2.5 ,White ,2022,5941.0,42990.0,6.6,100.0
GWM,NEW,Automatic,Front,Premium,SUV, 4 , 5 ,4 , 1.5 ,Grey ,2022,20.0,34485.0,8.1,100.0
GWM,NEW,Automatic,Front,Premium,SUV, 4 , 5 ,4 , 1.5 ,Blue ,2022,20.0,31485.0,8.1,100.0
Mitsubishi,USED,Automatic,Front,Unleaded,SUV, 4 , 5 ,4 , 1.5 ,Silver ,2019,57408.0,29950.0,7.3,100.0
Mazda,NEW,Automatic,Front,Unleaded,SUV, 4 , 5 ,4 , 2.5 ,Black ,2023,25.0,40888.0,6.6,100.0
Mercedes-Benz,USED,Automatic,Rear,Premium,Sedan, 4 , 5 ,4 , 2 ,Grey ,2016,75148.0,36995.0,6.0,100.0
BMW,USED,Automatic,AWD,Diesel,SUV, 4 , 5 ,6 , 3 ,White ,2015,135633.0,31995.0,6.2,100.0
Ford,USED,Automatic,Rear,Unleaded,Sedan, 4 , 5 ,6 , 4 ,Blue ,2010,172917.0,10999.0,9.9,100.0
Honda,USED,Automatic,Front,Unleaded,Sedan, 4 , 5 ,4 , 2.4 ,Silver ,2012,123000.0,11999.0,8.7,100.0
Nissan,USED,Automatic,4WD,Diesel,Ute  Tray, 4 , 5 ,4 , 2.5 ,Silver ,2010,388076.0,10988.0,10.5,100.0
Toyota,USED,Manual,Front,Unleaded,Hatchback, 5 , 5 ,4 , 1.3 ,White ,2013,101193.0,12982.0,5.7,100.0
Subaru,USED,Automatic,AWD,Unleaded,Sedan, 4 , 5 ,4 , 2 ,Red ,2015,61395.0,23990.0,6.8,100.0
Mitsubishi,USED,Automatic,Front,Unleaded,Sedan, 4 , 5 ,4 , 2 ,Blue ,2016,76433.0,20999.0,7.4,100.0
MG,USED,Automatic,Front,Unleaded,SUV, 5 , 5 ,3 , 1.3 ,Blue ,2021,8939.0,27990.0,7.3,100.0
Toyota,USED,Automatic,Front,Unleaded,Sedan, 4 , 5 ,4 , 1.8 ,White ,2019,161064.0,18745.0,6.6,100.0
Ssangyong,NEW,Automatic,4WD,Diesel,Ute  Tray, 4 , 5 ,4 , 2.2 ,Grey ,2023,22.0,46685.0,8.6,100.0
Mitsubishi,USED,Automatic,4WD,Diesel,Ute  Tray, 4 , 5 ,4 , 3.2 ,Brown ,2009,253115.0,18995.0,9.9,100.0
Mitsubishi,USED,Automatic,4WD,Diesel,Ute  Tray, 4 , 5 ,4 , 2.4 ,White ,2022,13732.0,52990.0,8.6,100.0
Peugeot,USED,Automatic,Front,Premium,Hatchback, 5 , 5 ,4 , 1.6 ,Silver ,2008,180950.0,9990.0,7.3,100.0
Isuzu,USED,Automatic,Front,Diesel,SUV, 4 , 7 ,4 , 3 ,White ,2021,47687.0,44990.0,8.0,100.0
McLaren,USED,Automatic,Rear,Premium,Coupe, 2 , 2 ,8 , 3.8 ,White ,2017,41212.0,288888.0,11.1,100.0
MG,NEW,Automatic,Front,Unleaded,Wagon, 4 , 5 ,4 , 2 ,Black ,2023,11.2,33990.0,6.36,100.0
Toyota,USED,Automatic,Other,Other,SUV, 4 , 5 ,4 , 2 ,White ,2006,130234.0,16999.0,7.68,100.0
Holden,USED,Manual,Front,Unleaded,SUV, 4 , 5 ,4 , 2.4 ,Grey ,2013,96983.0,12990.0,8.8,100.0
Mazda,USED,Automatic,4WD,Diesel,Ute  Tray, 4 , 5 ,5 , 3.2 ,Red ,2012,276562.0,21995.0,9.2,100.0
Nissan,USED,Automatic,Front,Unleaded,SUV, 4 , 5 ,4 , 2 ,White ,2018,36602.0,29201.0,6.9,100.0
Mazda,NEW,Automatic,Front,Unleaded,SUV, 4 , 7 ,4 , 2.5 ,Silver ,2023,25.0,58990.0,8.4,100.0
Nissan,USED,Automatic,Front,Unleaded,Sedan, 4 , 5 ,6 , 3.5 ,Brown ,2013,171533.0,12999.0,9.3,100.0
Lamborghini,USED,Automatic,AWD,Premium,Coupe, 2 , 2 ,12 , 6.5 ,White ,2012,27843.0,649880.0,17.2,100.0
Mazda,USED,Automatic,Front,Unleaded,SUV, 4 , 5 ,4 , 2 ,Black ,2020,28997.0,34989.0,6.9,100.0
Audi,USED,Automatic,AWD,Diesel,SUV, 4 , 5 ,8 , 4 ,Grey ,2016,59995.0,84990.0,7.2,100.0
Hyundai,USED,Automatic,AWD,Diesel,SUV, 4 , 5 ,4 , 2 ,Black ,2016,91756.0,28450.0,6.8,100.0
GWM,NEW,Automatic,Other,Diesel,Ute  Tray, 4 , 5 ,4 , 2 ,White ,2023,20.0,52990.0,7.4,100.0
Mazda,USED,Automatic,AWD,Unleaded,SUV, 4 , 5 ,4 , 2.5 ,Blue ,2022,1847.0,46990.0,7.5,100.0
Mazda,USED,Automatic,AWD,Unleaded,SUV, 4 , 5 ,4 , 2.3 ,Silver ,2010,212587.0,10999.0,11.5,100.0
Toyota,USED,Automatic,Front,Unleaded,Sedan, 4 , 5 ,4 , 2.4 ,White ,2010,205199.0,10990.0,8.8,100.0
Kia,USED,Automatic,Front,Unleaded,Sedan, 4 , 5 ,4 , 1.6 ,Orange ,2020,22758.0,31990.0,6.8,100.0
BMW,USED,Automatic,AWD,Diesel,SUV, 4 , 5 ,6 , 3 ,White ,2018,73526.0,99760.0,7.5,100.0
Mazda,NEW,Automatic,Front,Other,SUV, 4 , 7 ,4 , 2.5 ,Grey ,2023,25.0,61800.0,8.1,100.0
Holden,USED,Automatic,Front,Unleaded,SUV, 4 , 5 ,4 , 1.4 ,White ,2017,110922.0,17730.0,6.7,100.0
Hyundai,USED,Automatic,Front,Unleaded,Sedan, 4 , 5 ,4 , 1.8 ,Red ,2014,95598.0,16995.0,7.1,100.0
Renault,NEW,Automatic,Front,Premium,SUV, 4 , 4 ,4 , 1.3 ,Black ,2022,22.0,43340.0,6.6,100.0
Nissan,USED,Manual,Other,Diesel,Ute  Tray, 4 , 5 ,4 , 2 ,Blue ,2006,218209.0,13955.0,7.68,100.0
Volkswagen,USED,Automatic,Front,Premium,Hatchback, 5 , 5 ,4 , 2 ,Red ,2008,159960.0,13995.0,8.0,100.0
Suzuki,USED,Manual,Front,Unleaded,Hatchback, 5 , 5 ,4 , 1.6 ,White ,2009,211779.0,7299.0,7.5,100.0
Volkswagen,USED,Automatic,Other,Diesel,Ute  Tray, 4 , 5 ,4 , 2 ,Black ,2014,170668.0,26980.0,7.68,100.0
Kia,USED,Automatic,Front,Unleaded,Wagon, 4 , 8 ,6 , 3.3 ,Silver ,2020,57995.0,40880.0,10.8,100.0
Mercedes-Benz,USED,Automatic,Rear,Premium,Convertible, 2 , 4 ,6 , 3.2 ,Silver ,2000,156004.0,16990.0,9.5,100.0
Volkswagen,USED,Automatic,Front,Premium,Hatchback, 5 , 5 ,4 , 1.4 ,Other ,2016,93403.0,18688.0,5.4,100.0
BMW,USED,Automatic,4WD,Premium,SUV, 4 , 5 ,6 , 3 ,Silver ,2004,138278.0,11999.0,17.4,100.0
Toyota,USED,Automatic,Other,Other,Wagon, 4 , 5 ,4 , 2 ,Silver ,2011,69918.0,22950.0,7.239999999999999,100.0
Kia,USED,Automatic,AWD,Diesel,SUV, 4 , 7 ,4 , 2.2 ,Black ,2010,232583.0,11999.0,7.4,100.0
Volkswagen,USED,Automatic,Front,Premium,Convertible, 2 , 4 ,4 , 2 ,Black ,2007,141397.0,9999.0,8.2,100.0
Volkswagen,USED,Automatic,AWD,Diesel,SUV, 4 , 5 ,8 , 4.1 ,Grey ,2013,212000.0,32990.0,9.2,100.0
Jeep,USED,Automatic,AWD,Diesel,SUV, 4 , 5 ,6 , 3 ,Silver ,2012,244213.0,16999.0,8.3,100.0
Subaru,USED,Manual,AWD,Unleaded,Sedan, 4 , 5 ,4 , 2 ,Grey ,2006,288000.0,6500.0,9.6,100.0
GWM,NEW,Automatic,Front,Premium,SUV, 4 , 5 ,4 , 1.5 ,White ,2022,28.0,28490.0,8.1,100.0
Mazda,USED,Automatic,Rear,Diesel,Ute  Tray, 4 , 5 ,4 , 2 ,White ,2018,124238.0,34990.0,6.38,100.0
